reviewer_id,listing_id,rating
31378944,3967611,3.300853
31378944,543078,3.2698584
31388452,1489289,4.0063167
31388452,4635390,3.934451
31388452,4278067,3.8109417
31388452,9857049,3.758972
31388452,2892825,3.7361577
31388452,7931882,3.708868
31388452,6444148,3.6563668
31388452,14072256,3.5596404
31388452,8753559,3.502176
31388452,9494511,3.4990387
31415596,6676364,3.8140068
31415596,1264217,3.5799556
31415596,9833460,3.435634
31415596,5067019,3.4277842
31415596,5718801,3.3779643
31415596,7379913,3.2669132
31415596,13327034,3.1888695
31415596,11498523,3.0975053
31415596,4598026,3.089846
31415596,6291807,3.0464034
31416492,1494726,3.8349774
31416492,5616179,3.6240582
31416492,9232355,3.2635546
31416492,6151079,3.2086177
31416492,6927063,3.177521
31416492,10379031,2.9608152
31416492,11300899,2.9502447
31416492,5280827,2.9388583
31416492,9107357,2.921331
31416492,2810123,2.900972
31431298,5067019,3.8888
31431298,6089865,3.787341
31431298,9107357,3.7236073
31431298,6886946,3.7093172
31431298,8548176,3.6655622
31431298,4075898,3.4520578
31431298,5904732,3.4395502
31431298,12639344,3.3747096
31431298,3905508,3.3460417
31431298,14092430,3.3221676
31482078,4530670,1.9068519
31482078,4489588,1.8839891
31482078,3528826,1.8469008
31482078,2810123,1.8057582
31482078,13327034,1.7559049
31482078,8587030,1.7035987
31482078,8792,1.6798782
31482078,4223387,1.6784227
31482078,2947662,1.6739553
31482078,8846202,1.6490349
31484508,2658094,1.9175248
31484508,9824,1.6033889
31484508,225979,1.5947317
31484508,7244031,1.5363628
31484508,3198169,1.5343618
31484508,1071235,1.508482
31484508,11240774,1.5020697
31484508,1541166,1.467447
31484508,8025718,1.4477148
31484508,400067,1.4407492
31502208,2943804,3.7887716
31502208,4314054,3.781197
31502208,11588543,3.580699
31502208,3903273,3.5543008
31502208,3050565,3.5164974
31502208,9755993,3.2983265
31502208,6322283,3.2621386
31502208,13450030,3.2227805
31502208,7575052,3.218147
31502208,8310894,3.2080564
31559974,3802530,3.797517
31559974,3363097,3.6851065
31559974,7181950,3.6244864
31559974,13327034,3.49548
31559974,4922204,3.4293206
31559974,1173306,3.2512548
31559974,4233242,3.232271
31559974,9111413,3.1806605
31559974,7379913,3.149124
31559974,4151979,3.14079
31600044,9346513,3.9936996
31600044,7035556,3.810567
31600044,13393418,3.8002799
31600044,5125723,3.7925272
31600044,3539510,3.7737925
31600044,8170181,3.7266629
31600044,2549840,3.721626
31600044,7194793,3.6968744
31600044,13531200,3.6648085
31600044,7741566,3.6464188
31611096,6677469,3.8544567
31611096,8316068,2.9267118
31611096,6268805,2.8770132
31611096,6780300,2.8751407
31611096,14086516,2.8170784
31611096,4303606,2.8075838
31611096,4586590,2.797624
31611096,5086521,2.7313507
31611096,5882411,2.7124557
31611096,4089940,2.7010791
31620716,6066455,4.8290024
31620716,894539,3.8419082
31620716,14308511,3.8142433
31620716,8351880,3.6559532
31620716,10454061,3.5085804
31620716,13714934,3.4337757
31620716,2277821,3.4210713
31620716,6378076,3.2781389
31620716,2754975,3.275374
31620716,14673441,3.2698252
31628628,3294775,3.8370068
31628628,1445064,3.1580484
31628628,5166870,3.117907
31628628,6248970,3.1035926
31628628,4287348,3.0941966
31628628,6261296,3.0295055
31628628,11624428,3.0169423
31628628,1203014,2.9725556
31628628,526970,2.9715395
31628628,1264217,2.9585836
31661916,4879579,3.9046946
31661916,8696236,3.8287754
31661916,7860369,3.8240988
31661916,8302844,3.1870484
31661916,962610,3.1805453
31661916,8170181,3.1187763
31661916,2947662,3.106183
31661916,1724900,2.927015
31661916,8930592,2.8950021
31661916,7292184,2.807757
31678066,7194793,3.8349056
31678066,13433298,3.5168383
31678066,2843445,3.158073
31678066,12835086,3.0803547
31678066,13140867,3.0635507
31678066,3021862,3.0445032
31678066,2886933,3.0440717
31678066,4261781,3.0332422
31678066,13531200,3.0286126
31678066,5434353,3.0013323
31685056,1167221,3.80416
31685056,3363097,3.4120874
31685056,6053700,3.359733
31685056,1264217,3.335184
31685056,3539510,3.311304
31685056,11986653,3.3107338
31685056,12630619,3.1800838
31685056,1445064,3.1699502
31685056,7634365,3.0865192
31685056,11418599,3.0762684
31690964,6088708,3.8370283
31690964,986399,3.1170611
31690964,11760822,3.0221548
31690964,13589,3.0170214
31690964,11624428,2.9634192
31690964,5526487,2.933503
31690964,526970,2.918047
31690964,6213822,2.917365
31690964,10478553,2.9134512
31690964,3866526,2.903801
31699716,3967611,3.8615797
31699716,57800,3.805817
31699716,3198169,3.4478936
31699716,526970,3.3684077
31699716,932853,3.334392
31699716,1102623,3.3021963
31699716,13415232,3.2988675
31699716,6972426,3.243746
31699716,7740436,3.2288487
31699716,14091605,3.2117572
31704992,2811937,3.846474
31704992,1401625,3.0272784
31704992,2564544,2.7638693
31704992,13685207,2.7240283
31704992,5870922,2.7164738
31704992,4278873,2.675036
31704992,14489201,2.6692889
31704992,11240774,2.6649969
31704992,6598203,2.6456854
31704992,7840797,2.645679
31705174,10835494,4.1094437
31705174,1178162,3.7922277
31705174,826706,3.6892464
31705174,8830015,3.4985325
31705174,4638356,3.4655437
31705174,8733896,3.3262093
31705174,14574734,3.310188
31705174,6401859,3.3059225
31705174,8563141,3.286956
31705174,7633883,3.269007
31705500,4922204,3.8327212
31705500,1498719,3.3307703
31705500,1252289,3.1815052
31705500,3363097,3.176456
31705500,7181950,3.0951762
31705500,2778656,3.0206468
31705500,5067019,3.013292
31705500,7527149,2.9946835
31705500,6291807,2.9798734
31705500,1264217,2.9543796
31730830,4934600,3.802762
31730830,5076880,3.6040733
31730830,11041684,3.3677583
31730830,8271384,3.3267443
31730830,1401625,3.1601722
31730830,12081834,3.1225033
31730830,8663351,3.0793657
31730830,1724900,3.0709376
31730830,11983286,2.999603
31730830,4948724,2.9966927
31732044,1472520,2.861076
31732044,3032367,2.5356913
31732044,8981656,2.4505053
31732044,14404992,2.3814328
31732044,163941,2.3290284
31732044,7855120,2.3031595
31732044,2798787,2.2681475
31732044,4546333,2.2507703
31732044,11122394,2.2224145
31732044,220676,2.197233
31741740,5976821,3.8332477
31741740,7479725,3.0800562
31741740,986399,3.0286088
31741740,3309941,3.0162644
31741740,45987,2.9892564
31741740,11662212,2.9250424
31741740,3673104,2.8461435
31741740,4586590,2.818708
31741740,369940,2.7533152
31741740,70481,2.7434316
31749230,3870046,3.8279364
31749230,5067019,3.2437265
31749230,1885825,3.2215831
31749230,197972,3.1699922
31749230,13007124,3.1338289
31749230,10253591,3.1012478
31749230,1936861,3.098066
31749230,5506,3.0824673
31749230,2219399,2.9774008
31749230,5295491,2.9589157
31753504,9207914,3.818532
31753504,8302844,3.6874878
31753504,2886933,3.430768
31753504,5709298,3.287009
31753504,14308511,3.2378495
31753504,13140867,3.205361
31753504,7693354,3.1643295
31753504,2843596,3.1100936
31753504,13863117,3.1065745
31753504,8351880,3.0573611
31802272,7178893,3.8353393
31802272,12081834,3.1635187
31802272,13156872,2.9555159
31802272,13298546,2.9417157
31802272,8981656,2.8932712
31802272,12426977,2.8914695
31802272,6167184,2.8894184
31802272,8904297,2.888137
31802272,12379725,2.8756318
31802272,5019306,2.8543665
31822494,13171246,4.687295
31822494,4996375,4.602608
31822494,8090623,4.35925
31822494,213086,4.343712
31822494,11240774,4.24278
31822494,1401625,4.175392
31822494,4586590,4.173816
31822494,3181719,4.1167884
31822494,3131519,4.090846
31822494,8886703,4.0169764
31824456,8982616,1.8989036
31824456,4879579,1.7983657
31824456,7475215,1.7873262
31824456,3344322,1.7017735
31824456,6602167,1.692232
31824456,7956634,1.672776
31824456,10475848,1.625816
31824456,13912470,1.612644
31824456,11041684,1.5997258
31824456,2515870,1.5927839
31830144,1136972,3.8058393
31830144,5166870,3.3501012
31830144,3309941,3.270233
31830144,3342094,3.2242212
31830144,5717690,3.1835687
31830144,6268805,3.1625047
31830144,7614517,3.158449
31830144,7920759,3.1194792
31830144,5182313,3.1065223
31830144,12379725,3.1038823
31855184,3344639,3.8238564
31855184,8563141,3.2237043
31855184,13275308,3.0133955
31855184,801680,3.0060604
31855184,7479725,3.0030882
31855184,3012529,2.989394
31855184,4555637,2.9635968
31855184,5075267,2.9499412
31855184,3931204,2.9473789
31855184,1066767,2.9374104
31857798,3740274,3.8154707
31857798,11041684,3.5691898
31857798,3992208,3.323652
31857798,8011545,3.2742772
31857798,4560053,3.2305486
31857798,8450098,3.2033803
31857798,13171246,3.1378312
31857798,5075267,3.0493095
31857798,11701611,3.0343478
31857798,179244,3.0338469
31865878,7809904,3.8323681
31865878,7368611,3.2174234
31865878,11211273,3.0838144
31865878,12987348,3.0015397
31865878,8815257,2.9797418
31865878,9208166,2.949024
31865878,13140867,2.9465826
31865878,7018497,2.94095
31865878,14083611,2.91989
31865878,13434817,2.8719406
31876784,14760739,3.8343506
31876784,8886703,3.3783119
31876784,12639344,3.31191
31876784,6939454,3.0264776
31876784,9676551,3.0179458
31876784,7086825,2.9067845
31876784,11121872,2.8730443
31876784,7252607,2.782425
31876784,7740436,2.755819
31876784,3021446,2.721625
31881088,13800505,2.0785625
31881088,1835533,1.8892175
31881088,749247,1.7432846
31881088,2014882,1.7203081
31881088,332225,1.7146828
31881088,7879708,1.6973319
31881088,414419,1.6419489
31881088,2722165,1.6405454
31881088,2657905,1.6368424
31881088,8316068,1.5889341
31903384,5308475,4.850638
31903384,11441717,3.4476967
31903384,5371051,3.2557642
31903384,986399,3.14422
31903384,9857049,3.1073866
31903384,831744,3.0980525
31903384,3415033,3.0874636
31903384,6248970,3.0755405
31903384,3198169,3.0567203
31903384,8454985,2.974861
31916496,6181758,3.8294506
31916496,6924700,3.8136826
31916496,4303606,3.4662175
31916496,1541166,3.274414
31916496,3198169,3.1491442
31916496,13062783,3.1116776
31916496,13005579,3.109324
31916496,526970,3.0323129
31916496,3419711,3.0257766
31916496,213086,2.979409
31918992,6134867,3.820702
31918992,5616179,3.382972
31918992,2683284,3.2314854
31918992,3359170,3.1428149
31918992,12253029,3.1276543
31918992,1203014,3.087444
31918992,218259,3.0679593
31918992,5940866,3.0406027
31918992,4223387,2.9957452
31918992,8624898,2.9719183
31923024,13589,3.8316882
31923024,1264217,3.256635
31923024,1692573,3.1350205
31923024,6088708,3.1158752
31923024,1544702,3.0974426
31923024,2326445,3.055572
31923024,986399,3.0207307
31923024,4160585,2.9704554
31923024,526970,2.9532356
31923024,11624428,2.9290688
31943030,4080000,3.8233728
31943030,1873046,3.6530015
31943030,1724900,3.6503139
31943030,1541166,3.3833227
31943030,5714786,3.2624335
31943030,12580274,3.2547493
31943030,10995355,3.2218716
31943030,13015653,3.2057083
31943030,4879579,3.151912
31943030,3032367,3.142134
31971604,2843445,3.829353
31971604,3021862,3.7414203
31971604,13393418,3.5613859
31971604,7194793,3.264283
31971604,13531200,3.1462061
31971604,3539510,3.0881097
31971604,1541166,3.0301309
31971604,1094599,2.9375346
31971604,13820571,2.9142299
31971604,4098410,2.901961
32012696,3539510,2.4108202
32012696,1864705,2.3845725
32012696,3032367,2.36119
32012696,5714786,2.2863193
32012696,176006,2.2288973
32012696,7823025,2.1601593
32012696,6879036,2.1574993
32012696,3363097,2.1511543
32012696,1724900,2.147517
32012696,13251243,2.1326869
32051244,11371205,3.8341696
32051244,6972426,3.4150093
32051244,1873046,3.2199652
32051244,7714627,3.1649182
32051244,7368611,3.0439796
32051244,13589343,3.04116
32051244,8815257,2.9862614
32051244,658029,2.9850302
32051244,9208166,2.966708
32051244,14308511,2.8629398
32052076,994138,3.8293507
32052076,3842286,3.312506
32052076,11986653,3.2553723
32052076,1445064,3.1298225
32052076,6323935,3.086782
32052076,11120777,3.0369732
32052076,7441144,3.0295954
32052076,400067,3.02858
32052076,2658094,2.9301698
32052076,7840797,2.8759587
32080080,5783197,3.8294294
32080080,6343532,3.4148974
32080080,10964552,3.3662503
32080080,1510876,3.3333852
32080080,13275308,3.0129766
32080080,10494550,2.926427
32080080,11572070,2.926338
32080080,6355733,2.9255378
32080080,7630340,2.8942525
32080080,14780153,2.887293
32091952,4909590,1.9142601
32091952,1071235,1.6763642
32091952,5405928,1.5305151
32091952,4928894,1.5288386
32091952,9894686,1.5270171
32091952,9857049,1.5151403
32091952,3198169,1.4991612
32091952,2843596,1.4979087
32091952,8302844,1.4959795
32091952,8351880,1.4699036
32097584,9711934,1.8852173
32097584,13064781,1.8293538
32097584,6214710,1.821017
32097584,12308161,1.8135165
32097584,3068453,1.8039263
32097584,5067019,1.7468818
32097584,11202183,1.7155048
32097584,8886703,1.7117584
32097584,12815192,1.663042
32097584,508017,1.6368005
32113856,13140867,2.0676823
32113856,1658983,1.927046
32113856,3659917,1.8751463
32113856,6965516,1.8596916
32113856,7358714,1.8431208
32113856,8302844,1.8302735
32113856,4787359,1.8197939
32113856,4922204,1.7854928
32113856,13800505,1.777538
32113856,447826,1.7655356
32121952,2473997,3.835372
32121952,1498719,3.369951
32121952,3668038,3.1351578
32121952,9857049,3.099655
32121952,6291807,3.0610135
32121952,12639344,2.8976974
32121952,7527149,2.849064
32121952,8536113,2.844265
32121952,9549850,2.8081617
32121952,4275846,2.8044279
32124168,2943804,3.8345375
32124168,9255725,3.2553787
32124168,7575052,3.2550673
32124168,986399,3.2458699
32124168,3903273,3.0063245
32124168,6291807,2.9745262
32124168,11041684,2.9369369
32124168,3931204,2.9153879
32124168,4555637,2.904202
32124168,4577188,2.8652127
32143044,12987348,3.8348463
32143044,1264217,3.0829298
32143044,7809904,2.957174
32143044,7805515,2.9517581
32143044,2547075,2.9448779
32143044,7845607,2.918647
32143044,5076880,2.8930788
32143044,13327034,2.8542998
32143044,13450030,2.8499615
32143044,3609536,2.848365
32147842,6075932,4.815188
32147842,9327506,3.5993364
32147842,336946,3.4399006
32147842,6764572,3.4302936
32147842,2043261,3.4021685
32147842,8792552,3.3753552
32147842,6862758,3.3634486
32147842,7036112,3.3476617
32147842,13927765,3.326475
32147842,9107357,3.3021934
32155424,5729845,3.8314705
32155424,4331214,3.8266528
32155424,9107357,3.4717896
32155424,13140867,3.437072
32155424,8402408,3.2928724
32155424,2886933,3.2345262
32155424,2219399,3.1416702
32155424,4698367,3.0992541
32155424,6151079,3.038139
32155424,8302844,2.97832
32161214,11462476,3.8816206
32161214,7860369,3.8708665
32161214,2294730,3.7644935
32161214,4879579,3.672742
32161214,8170181,3.571192
32161214,1102623,3.5405946
32161214,13100828,3.4130447
32161214,1724900,3.3724484
32161214,8131907,3.3523474
32161214,11376403,3.3413107
32207898,2174711,2.8663366
32207898,9493951,2.49451
32207898,496022,2.465523
32207898,1732804,2.4292302
32207898,2108738,2.3374114
32207898,2215762,2.3183403
32207898,5454513,2.3046508
32207898,7856323,2.30152
32207898,3057116,2.2925773
32207898,3653207,2.2744355
32221626,4967219,2.8606381
32221626,4456987,2.4578202
32221626,14574734,2.3836448
32221626,6954861,2.371959
32221626,10835494,2.3553867
32221626,826706,2.3313925
32221626,60356,2.3224654
32221626,6870366,2.294569
32221626,9327506,2.2828045
32221626,7330494,2.2825089
32229648,13391640,3.796095
32229648,10835494,3.7667246
32229648,6954861,3.6967828
32229648,8704828,3.630758
32229648,1873046,3.5795724
32229648,7134081,3.4209678
32229648,932853,3.3470676
32229648,213086,3.2600625
32229648,2694019,3.2397888
32229648,3181719,3.229749
32302088,9677354,3.8299642
32302088,14308511,3.5788286
32302088,13800505,3.269744
32302088,7879708,3.2533484
32302088,570493,3.112831
32302088,7368611,3.0714157
32302088,4262255,3.0618005
32302088,6741968,3.0489864
32302088,7840797,2.9994574
32302088,6066455,2.9367967
32304618,7860369,3.863582
32304618,1178106,3.7902143
32304618,2947662,3.607243
32304618,990668,3.4618354
32304618,8302844,3.460391
32304618,2723274,3.3558104
32304618,8131907,3.3098786
32304618,11739985,3.2083683
32304618,4879579,3.1944876
32304618,7358714,3.1440027
32307422,14153636,3.8352165
32307422,13138055,3.4684715
32307422,1264217,3.0787158
32307422,3342094,3.0351872
32307422,10537553,3.0270078
32307422,7071883,2.9915266
32307422,7920759,2.9728055
32307422,2683284,2.9498022
32307422,7789055,2.9385865
32307422,5718801,2.8632457
32326460,2848239,3.8984835
32326460,2848370,3.8160288
32326460,213086,3.4280138
32326460,737519,3.156962
32326460,7740436,3.1170702
32326460,13171246,3.059257
32326460,6322283,3.0264235
32326460,5067019,3.0182593
32326460,8523157,2.9807081
32326460,526970,2.9690387
32353214,4510513,3.83171
32353214,8471852,3.5006814
32353214,986399,3.4750228
32353214,11223924,3.2851348
32353214,9331460,3.1261244
32353214,7434871,3.0998123
32353214,13800505,3.0666342
32353214,6291807,3.0608716
32353214,332225,3.0493157
32353214,13266176,3.0179431
32381564,3967611,3.8615797
32381564,57800,3.805817
32381564,3198169,3.4478936
32381564,526970,3.3684077
32381564,932853,3.334392
32381564,1102623,3.3021963
32381564,13415232,3.2988675
32381564,6972426,3.243746
32381564,7740436,3.2288487
32381564,14091605,3.2117572
32395764,9463444,3.8349776
32395764,3539510,3.445687
32395764,3591388,3.1977768
32395764,1401625,2.982888
32395764,13531200,2.9603972
32395764,14574734,2.8830776
32395764,4430821,2.8640735
32395764,4283698,2.8615255
32395764,11126122,2.8325183
32395764,9765,2.7712145
32423928,1454258,3.8130147
32423928,10749794,3.7969804
32423928,21337,3.491454
32423928,6574771,3.2639487
32423928,9485607,3.2576604
32423928,3749523,3.2574663
32423928,1701741,3.1798007
32423928,13969106,3.1715415
32423928,2186358,3.170383
32423928,8704161,3.1354344
32425322,6142396,3.8093355
32425322,2810123,3.6032355
32425322,12566065,3.4731455
32425322,13969106,3.3694
32425322,11300899,3.3204534
32425322,5616179,3.2970657
32425322,8624898,3.26416
32425322,2216767,3.2477677
32425322,4456987,3.2154922
32425322,4223387,3.118633
32431686,179245,3.8098931
32431686,6160803,3.2877278
32431686,1264217,3.1375742
32431686,5166870,3.132081
32431686,11498416,3.1234167
32431686,1131634,3.0632522
32431686,3344322,2.968344
32431686,466361,2.9626966
32431686,12849003,2.9499547
32431686,13421289,2.932927
32452444,5146451,3.7976148
32452444,8624898,3.4211795
32452444,9857049,3.353666
32452444,5616179,3.2581797
32452444,732932,3.2361956
32452444,5940866,3.2323384
32452444,5885130,3.2005074
32452444,11300899,3.1970453
32452444,4742275,3.1851354
32452444,6801288,3.1386504
32471592,849408,2.5322704
32471592,1510876,2.262789
32471592,8097453,2.2367933
32471592,10964552,2.2214985
32471592,13433298,2.221309
32471592,7988755,2.220604
32471592,9346513,2.1820052
32471592,14308511,2.1802683
32471592,8814105,2.1593065
32471592,11572070,2.1336317
32472768,8153848,3.8130949
32472768,10070404,3.3828871
32472768,10138904,3.3827376
32472768,820073,3.2920694
32472768,2021489,3.2582262
32472768,2186358,3.1892977
32472768,453660,3.15719
32472768,3749523,3.0800931
32472768,6574771,3.06173
32472768,7018497,3.0541258
32495070,1544702,4.8011484
32495070,6870366,4.2043557
32495070,1821633,4.146822
32495070,1090413,3.8596892
32495070,13531200,3.7687767
32495070,54487,3.7539234
32495070,6401859,3.7385647
32495070,1425973,3.7090392
32495070,1648950,3.687021
32495070,8733896,3.6846647
32532666,3673104,3.8353794
32532666,3309941,3.3376744
32532666,7071883,3.105456
32532666,7789055,3.0505004
32532666,6268805,2.9597774
32532666,1885386,2.902544
32532666,4586590,2.884444
32532666,6677469,2.871223
32532666,9541295,2.8620381
32532666,1873046,2.8484342
32533840,6410674,3.8339314
32533840,1401625,3.0518072
32533840,7740436,3.0515544
32533840,3977877,3.0005252
32533840,5455004,2.927084
32533840,13414367,2.9258583
32533840,13345701,2.9052022
32533840,1042420,2.846637
32533840,1113272,2.843815
32533840,7929879,2.818115
32534106,6160803,3.8588943
32534106,5166870,3.420485
32534106,12849003,2.7598088
32534106,3890373,2.7111745
32534106,12618291,2.677654
32534106,22212,2.6132517
32534106,12409042,2.6120095
32534106,1264217,2.5802414
32534106,3969526,2.5777073
32534106,2174476,2.5702152
32535774,4863101,3.8285234
32535774,13433298,3.5378141
32535774,6151079,3.1491365
32535774,12835086,3.12715
32535774,7842550,2.9692156
32535774,13140867,2.9178147
32535774,7194793,2.9070253
32535774,13674964,2.8864594
32535774,11907764,2.8545918
32535774,5889190,2.8451445
32548862,9207914,2.365628
32548862,8302844,2.340961
32548862,13190410,2.3221776
32548862,3032367,2.3090658
32548862,6400432,2.2076187
32548862,2843596,2.1836154
32548862,4526315,2.1316552
32548862,7441144,2.0949013
32548862,400067,2.0932164
32548862,3897963,2.0909607
32549176,7823025,3.834233
32549176,2723274,3.085849
32549176,4879579,3.077533
32549176,9549850,2.954895
32549176,1724900,2.9073908
32549176,8930592,2.9064472
32549176,2810123,2.9060252
32549176,13101775,2.8832815
32549176,1864705,2.853654
32549176,4107959,2.8472602
32596760,6676364,3.8140068
32596760,1264217,3.5799556
32596760,9833460,3.435634
32596760,5067019,3.4277842
32596760,5718801,3.3779643
32596760,7379913,3.2669132
32596760,13327034,3.1888695
32596760,11498523,3.0975053
32596760,4598026,3.089846
32596760,6291807,3.0464034
32597156,7630346,3.832475
32597156,1109224,3.527735
32597156,13730500,3.2123125
32597156,4303606,3.1992626
32597156,8587030,2.975909
32597156,6317446,2.9106648
32597156,11229070,2.8627276
32597156,69369,2.8446662
32597156,8406972,2.8289652
32597156,14603878,2.8007853
32600288,4233242,3.8186262
32600288,1498719,3.5870464
32600288,6291807,3.4004195
32600288,12849003,3.239499
32600288,1252289,3.2149963
32600288,3931204,3.196004
32600288,6160803,3.1800485
32600288,2219399,3.1647844
32600288,11041684,3.1308596
32600288,4922204,3.0586262
32614752,6248970,3.8512163
32614752,11441717,3.5415366
32614752,6261296,3.5120728
32614752,14572515,3.131374
32614752,5308475,3.0636241
32614752,9765,2.932457
32614752,10106081,2.9132476
32614752,3294775,2.833026
32614752,10427199,2.7700906
32614752,4553903,2.7124708
32619028,1445064,3.8498986
32619028,1203014,3.0785236
32619028,6823017,2.9958026
32619028,1264217,2.9142473
32619028,3294775,2.9082694
32619028,8696200,2.844509
32619028,4160585,2.8441951
32619028,3967611,2.8420439
32619028,11120777,2.825653
32619028,12630619,2.8109438
32622364,6343532,3.8236964
32622364,1510876,3.654557
32622364,5783197,3.5296683
32622364,13433298,3.466251
32622364,6355733,3.2617924
32622364,10964552,3.1821125
32622364,3377871,3.0923836
32622364,2886933,3.0481944
32622364,11572070,3.0246968
32622364,10494550,3.0241582
32626412,8563141,2.033848
32626412,1602491,1.8989228
32626412,9841140,1.6741884
32626412,1861070,1.6720845
32626412,8316068,1.6453192
32626412,7832890,1.6335781
32626412,4489490,1.6335781
32626412,10883063,1.5778257
32626412,11223924,1.5758868
32626412,11126122,1.574316
32644628,2754975,3.83466
32644628,6134013,3.261846
32644628,894539,3.186916
32644628,6066455,3.1669974
32644628,13714934,3.125344
32644628,3967611,3.0855553
32644628,7740436,2.9877598
32644628,8458210,2.926466
32644628,6378076,2.887899
32644628,14603878,2.8224664
32645176,3673688,3.805512
32645176,4928894,3.496131
32645176,9698226,3.4309015
32645176,7527149,3.4034202
32645176,9549850,3.3762765
32645176,8536113,3.2900488
32645176,9857049,3.2715406
32645176,12390027,3.240185
32645176,6741968,3.2029717
32645176,4516065,3.1202102
32666170,10227043,3.8128042
32666170,9727523,3.3863523
32666170,13140867,3.3002806
32666170,4503393,3.2240925
32666170,1489289,3.2176678
32666170,4879702,3.0434363
32666170,990668,3.0096922
32666170,12291029,2.9937088
32666170,8861069,2.9364347
32666170,6684904,2.933762
32668172,14489201,1.9406177
32668172,6983246,1.9059687
32668172,1401625,1.8121665
32668172,5870922,1.6391416
32668172,9727523,1.6242937
32668172,2811937,1.6056881
32668172,2295530,1.6055036
32668172,7740436,1.5879039
32668172,12253499,1.5804598
32668172,11240774,1.5517213
32674360,11758169,2.1769457
32674360,13171246,2.1453986
32674360,3181719,2.0494695
32674360,12639344,1.9872848
32674360,7134081,1.9112251
32674360,4793787,1.9046018
32674360,6214710,1.8671803
32674360,2898226,1.866128
32674360,10328539,1.8136073
32674360,8886703,1.8051364
32684920,8563141,2.9688554
32684920,8265182,2.9094014
32684920,1066767,2.8138156
32684920,7053454,2.813113
32684920,2395326,2.7196033
32684920,5075267,2.7149525
32684920,3344639,2.702854
32684920,7996844,2.6984882
32684920,13306811,2.619641
32684920,10883063,2.5974913
32717124,13077603,1.8892834
32717124,3377100,1.8885046
32717124,3653207,1.8454618
32717124,11983286,1.8212887
32717124,4118162,1.7971168
32717124,4586590,1.7914684
32717124,10537553,1.7427353
32717124,12303347,1.7123333
32717124,6390634,1.6753948
32717124,9698226,1.6464415
32721004,7860369,4.8515444
32721004,8302844,3.9319558
32721004,4879579,3.767212
32721004,13640138,3.5257316
32721004,5125723,3.321609
32721004,8696236,3.3155873
32721004,8720718,3.1824398
32721004,6027467,3.1317172
32721004,2947662,3.1062062
32721004,962610,3.0953953
32760532,3129309,3.816613
32760532,72811,3.3387816
32760532,5076880,3.1366673
32760532,986399,3.1366038
32760532,7881551,3.0940745
32760532,7832890,3.0708866
32760532,4489490,3.0708866
32760532,7796658,3.0547984
32760532,3866526,3.00927
32760532,2881388,2.9833071
32763932,68902,3.831196
32763932,60356,3.2991343
32763932,12233225,3.1517596
32763932,8274008,3.1393945
32763932,4879579,3.1364098
32763932,7052171,3.104849
32763932,962610,3.101653
32763932,4638356,2.984762
32763932,10233104,2.9762862
32763932,7330494,2.9762485
32767178,7740436,2.1563075
32767178,2754975,2.073419
32767178,894539,1.9373041
32767178,13800505,1.931545
32767178,508017,1.8639035
32767178,57156,1.8565639
32767178,8096900,1.8546166
32767178,13414367,1.8128715
32767178,3967611,1.8108337
32767178,9727523,1.8087742
32771284,12639344,2.8513572
32771284,14760739,2.3668191
32771284,8886703,2.3565457
32771284,3131519,2.3378446
32771284,213086,2.289462
32771284,531552,2.2515795
32771284,13602808,2.246105
32771284,7740436,2.2382553
32771284,9362821,2.224903
32771284,13171246,2.193397
32819372,5734770,1.9041393
32819372,8587030,1.6725609
32819372,7931882,1.6239498
32819372,1372816,1.5943478
32819372,6764572,1.5725178
32819372,6213822,1.5517064
32819372,4670285,1.5299387
32819372,986399,1.514158
32819372,2823378,1.5049374
32819372,13578106,1.4913442
32838038,6075932,4.097191
32838038,3727560,3.8595138
32838038,10835494,3.807859
32838038,2848330,3.7698755
32838038,9327506,3.7222037
32838038,13927765,3.631677
32838038,4106372,3.535727
32838038,68902,3.5234182
32838038,8480507,3.494025
32838038,4638356,3.4937227
32842580,5940866,3.8240435
32842580,4223387,3.6462035
32842580,8624898,3.5628998
32842580,13327034,3.5546799
32842580,5616179,3.4606616
32842580,7379913,3.3452945
32842580,9833460,3.295204
32842580,12253029,3.294858
32842580,2810123,3.1100223
32842580,11300899,3.1005077
32855380,11583581,3.7643058
32855380,1203014,3.7281244
32855380,6921672,3.7236016
32855380,4598026,3.571811
32855380,7634365,3.5572672
32855380,7348110,3.4055276
32855380,8302844,3.3855853
32855380,8696200,3.3621445
32855380,1445064,3.337734
32855380,13190410,3.2681203
32860334,4555637,2.9034243
32860334,11757376,2.816468
32860334,8563141,2.7800174
32860334,6936712,2.644011
32860334,12580274,2.6404653
32860334,986399,2.6317377
32860334,54487,2.5825875
32860334,4510513,2.568211
32860334,8316068,2.533674
32860334,2395326,2.515899
32874420,5293067,3.8323617
32874420,7840797,3.234223
32874420,11240774,3.1631825
32874420,1873046,3.1527634
32874420,5717690,3.124144
32874420,6741968,3.0383139
32874420,4089940,3.0291483
32874420,8090623,3.0289268
32874420,8316068,2.8823066
32874420,3412990,2.8617413
32878346,2723274,2.134349
32878346,10379031,2.0910702
32878346,9107357,2.0784228
32878346,8112652,1.9392725
32878346,7823025,1.8912879
32878346,10470115,1.8478338
32878346,8716849,1.8450828
32878346,5125723,1.8365272
32878346,848152,1.829847
32878346,13510994,1.823915
32883778,6088708,3.8370283
