listing_id,reviewer_id,compound,score,adjusted_score,rating
2633478,45608823,0.8402,4,5,5
7693354,35650776,0.9335,4,5,5
7693354,42950422,0.7351,4,5,5
7693354,22112677,0.4404,3,3.8808,4
7693354,4659830,0.7351,4,5,5
179245,1329878,0.7783,4,5,5
179245,3596210,0.5244,4,4.0488,4
179245,9057581,0.9428,4,5,5
179245,10158725,0,2,3,3
179245,37517656,0.5244,4,4.0488,4
179245,32431686,0.6997,4,5,5
13863117,13893761,0.7425,4,5,5
Unfortunately, the carpet required vacuuming,0,2,3,3
2892825,19044696,0,2,3,3
2892825,31388453,0.6249,4,5,5
2892825,19872097,0,2,3,3
13801598,81190182,0.8658,4,5,5
9894686,30478475,0.6114,4,5,5
9894686,33073259,0.8805,4,5,5
9894686,58188719,0.743,4,5,5
9894686,3169885,0.8999,4,5,5
9894686,76831610,0.7956,4,5,5
11572070,54731245,0.7823,4,5,5
7018497,3243833,0.8126,4,5,5
5026613,35726643,0.9428,4,5,5
5026613,3260758,0.8799,4,5,5
5026613,40190053,0.7845,4,5,5
5026613,26535519,0.5975,4,4.195,4
5026613,5962228,0.796,4,5,5
5026613,34868750,0.8004,4,5,5
5026613,71133358,0.9573,4,5,5
5026613,88390827,0.9398,4,5,5
9463444,32395765,0.8481,4,5,5
9463444,59789226,0.8923,4,5,5
6801288,37766501,0.8439,4,5,5
9860,119870,0.9114,4,5,5
9860,295310,0.6908,4,5,5
The negative: strong smell of onions hung over the apt and lamp was broken; after s call quickly solved, but planned.  To find s new place was going to be s drag. I asked the managment company for 1/2 days rate as compensation. They didn't see the problem,-0.5719,1,1.8562,2
9860,29137002,0.8225,4,5,5
9860,14050313,0.9409,4,5,5
2915595,27643101,0.836,4,5,5
2915595,45777116,0,2,3,3
2915595,43801470,0,2,3,3
13994056,27842212,0.8016,4,5,5
6602217,33142008,0,2,3,3
6602217,34474898,0.5413,4,4.0826,4
6602217,43728105,0.8479,4,5,5
6602217,2838729,0,2,3,3
6602217,64972573,0.6249,4,5,5
6602217,64792584,0.9161,4,5,5
6602217,46765673,0.796,4,5,5
6602217,57774741,0.9465,4,5,5
9212213,67992085,0,2,3,3
4588530,23818588,0,2,3,3
4588530,10955027,0.9457,4,5,5
13414159,68462401,0.8716,4,5,5
13414159,29112036,0.9459,4,5,5
13414159,17662398,0.8271,4,5,5
13414159,51901144,0.6369,4,5,5
3032367,22520331,0.9827,4,5,5
3032367,18609701,0.9682,4,5,5
2183117,32979373,0,2,3,3
2183117,6062718,0.8016,4,5,5
2183117,13040999,0.836,4,5,5
2183117,28693963,0,2,3,3
2183117,4351265,0.9141,4,5,5
2183117,14925310,0.9001,4,5,5
177129,1015468,0,2,3,3
177129,588514,0.6114,4,5,5
177129,2251246,0.9442,4,5,5
177129,2148116,0.9382,4,5,5
177129,588412,0.7177,4,5,5
177129,3976379,0,2,3,3
The charming house is very, but if travelling to the area to visit the city,0.5719,4,4.1438,4
177129,20645651,0.6597,4,5,5
177129,6571524,0.6249,4,5,5
177129,11941943,0.9098,4,5,5
177129,42383340,0.8481,4,5,5
177129,60834293,0.8591,4,5,5
3. Kitchen is available for breakfast prepared by Susan. However, Just in case you want to cook,0.3182,3,3.6364,4
8733896,39858230,0.9737,4,5,5
8733896,1598684,0.8588,4,5,5
8733896,23827551,0.8581,4,5,5
8733896,33168569,0.6588,4,5,5
8733896,21142093,0.8718,4,5,5
8733896,461362,0.4927,3,3.9854,4
14040282,2306740,0.8856,4,5,5
4331214,51538,0.9347,4,5,5
The location was very convenient, with frequent trains bringing me in 20 minutes to any hall mark in the city,0,2,3,3
The badroom is common  with the owners, nutritional health,0,2,3,3
4331214,46710292,0.875,4,5,5
4331214,1515405,0.8221,4,5,5
14303090,3349254,0.9578,4,5,5
9731479,11834876,0.9016,4,5,5
9731479,27400061,0.4927,3,3.9854,4
9731479,35745860,0.7845,4,5,5
8753913,67663178,0.7322,4,5,5
8753913,20230803,0.926,4,5,5
7728508,36394462,0.9041,4,5,5
7728508,16754787,0.8016,4,5,5
8497555,54753979,0.6588,4,5,5
8497555,58624093,0,2,3,3
8497555,15155056,0,2,3,3
8497555,57336635,0,2,3,3
13714934,5513809,0.9456,4,5,5
13927765,42484632,0.7506,4,5,5
13927765,86193683,0.6784,4,5,5
766700,2762016,0,2,3,3
766700,1432743,0.8118,4,5,5
766700,10226962,0.8402,4,5,5
766700,7552064,0.9214,4,5,5
766700,12613730,0.8481,4,5,5
766700,13414500,0.6249,4,5,5
766700,3606513,0.743,4,5,5
766700,12645772,0.8718,4,5,5
766700,16669723,0.6588,4,5,5
766700,7642019,0.5106,4,4.0212,4
766700,25409644,0,2,3,3
766700,35517139,0.9041,4,5,5
766700,43295259,0.7345,4,5,5
766700,7961083,0.6249,4,5,5
766700,715773,0.9133,4,5,5
766700,24530486,0.6249,4,5,5
766700,62776609,0.9546,4,5,5
766700,39183264,0,2,3,3
766700,1330565,0.868,4,5,5
766700,31378944,0.8478,4,5,5
766700,9244022,0.9364,4,5,5
766700,17818722,0.6249,4,5,5
766700,12386096,0.8779,4,5,5
766700,45196674,0.9125,4,5,5
766700,540125,0.8126,4,5,5
766700,76612697,0.7496,4,5,5
766700,88787161,0.93,4,5,5
766700,44590345,0.6249,4,5,5
8556025,5044269,0.8737,4,5,5
8556025,31134011,0,2,3,3
8556025,1794763,0.9742,4,5,5
8556025,48182533,0.9201,4,5,5
8556025,87267234,0.836,4,5,5
4573238,7412198,0.5411,4,4.0822,4
4573238,1109035,0.368,3,3.736,4
4573238,60474872,0,2,3,3
4573238,14206929,0.6369,4,5,5
14092430,10859300,0.9451,4,5,5
14092430,10209637,0.7264,4,5,5
14092430,21151809,0,2,3,3
14092430,85999897,0.7264,4,5,5
14092430,89403621,0.7845,4,5,5
12581300,19008767,0.4754,3,3.9508,4
14308511,66335511,0.8588,4,5,5
14308511,66824926,0.967,4,5,5
4996375,4780553,0,2,3,3
4996375,16722209,0,2,3,3
4996375,10290080,0,2,3,3
4996375,10900340,0,2,3,3
4996375,3824952,0.9767,4,5,5
4996375,31822494,0.9552,4,5,5
4996375,3638964,0.7906,4,5,5
4996375,16016902,0,2,3,3
4996375,14900641,0,2,3,3
4996375,1866070,0.6114,4,5,5
4996375,47097347,0.8481,4,5,5
4996375,50823487,0.9604,4,5,5
4996375,8628826,0.7713,4,5,5
4996375,6950507,0.9152,4,5,5
4996375,7633257,0.734,4,5,5
4996375,57466723,0,2,3,3
4996375,35169523,0.8718,4,5,5
4996375,52272148,0.762,4,5,5
3629014,3025153,0.967,4,5,5
9663423,38359402,0,2,3,3
9663423,64238700,0,2,3,3
8828147,242115,0.908,4,5,5
8828147,18835785,0.7233,4,5,5
1936861,7024227,0.9402,4,5,5
1936861,11909471,0.9252,4,5,5
1936861,438938,0.8316,4,5,5
1936861,438938,0.7501,4,5,5
1936861,16974281,0.8591,4,5,5
1936861,15778326,0.3499,3,3.6998,4
1936861,9018102,0.9754,4,5,5
1936861,10880685,0.9041,4,5,5
1936861,14767410,0.5719,4,4.1438,4
1936861,14636753,0.9867,4,5,5
1936861,5154088,0.8126,4,5,5
1936861,38656199,0.8176,4,5,5
1936861,44303911,0.9127,4,5,5
1936861,37510502,0.9422,4,5,5
1936861,45935604,0.8399,4,5,5
1936861,44303911,0.4522,3,3.9044,4
1936861,33591227,0.8658,4,5,5
1936861,22915896,0.9755,4,5,5
1936861,38007952,0.9499,4,5,5
1936861,46024609,0.9466,4,5,5
1936861,61000714,0.5267,4,4.0534,4
1936861,54298518,0.9759,4,5,5
1936861,48773795,0.8622,4,5,5
1936861,29521982,0.9612,4,5,5
1936861,61000714,0.5267,4,4.0534,4
5454513,31137172,0.8607,4,5,5
5454513,56246918,0.888,4,5,5
708802,3703501,0.7778,4,5,5
708802,2451704,0.9765,4,5,5
708802,4336298,0.9169,4,5,5
708802,88533,0.9889,4,5,5
708802,5610116,0.8807,4,5,5
708802,9444289,0.9259,4,5,5
708802,4659621,0.8126,4,5,5
708802,22189217,0.8908,4,5,5
708802,30304144,0.54,4,4.08,4
708802,5275283,0.9022,4,5,5
708802,20941525,0.7845,4,5,5
708802,30925942,0.8176,4,5,5
708802,28360635,0.5562,4,4.1124,4
708802,48025145,0.6239,4,5,5
708802,2787910,0.8908,4,5,5
708802,5903128,0.8075,4,5,5
708802,25726916,0.9215,4,5,5
708802,4714718,0.7778,4,5,5
5153080,428416,0.966,4,5,5
5153080,28870190,0.6249,4,5,5
5153080,17839012,0.9531,4,5,5
5153080,46989234,0.9336,4,5,5
5153080,16840307,0.8854,4,5,5
12356,15318974,0.8478,4,5,5
5967421,36641771,-0.4312,2,2.1376,2
5967421,23003298,0.8591,4,5,5
5967421,3148445,0,2,3,3
5967421,8339302,0.128,3,3.256,3
5967421,58159199,0.7783,4,5,5
5967421,29067404,0.5267,4,4.0534,4
5967421,29571680,0.6808,4,5,5
5967421,26551017,0.7678,4,5,5
8166076,32965022,0.9097,4,5,5
8166076,30227792,0.7783,4,5,5
8166076,58603409,0.4215,3,3.843,4
8166076,44935172,0.7501,4,5,5
11474629,64123151,0.9449,4,5,5
4143561,44822233,0.8016,4,5,5
4143561,43312276,0.8439,4,5,5
5919529,19598747,0.7424,4,5,5
5919529,28610088,0,2,3,3
25142,15037011,0,2,3,3
594693,20545531,0,2,3,3
594693,23400027,0.9557,4,5,5
594693,45021003,0.4521,3,3.9042,4
594693,24764672,0.8585,4,5,5
14322546,132317,0,2,3,3
164418,1945257,0,2,3,3
164418,1973319,0.9216,4,5,5
164418,1442982,0.6588,4,5,5
10610205,75373040,0.7579,4,5,5
10610205,9531360,0.8304,4,5,5
10610205,69405088,0.4215,3,3.843,4
10610205,75453709,0.5719,4,4.1438,4
1775935,9509667,0.835,4,5,5
6843850,42418673,0,2,3,3
3897963,5116257,0.9489,4,5,5
3897963,26410826,0.7717,4,5,5
3897963,23971374,0.9245,4,5,5
3897963,5235073,0.9348,4,5,5
3897963,47193495,0.9097,4,5,5
3897963,47193495,0.8118,4,5,5
3897963,8730782,0.9423,4,5,5
3897963,7660741,0,2,3,3
3897963,33378319,0.7841,4,5,5
3897963,51343889,0.9062,4,5,5
3897963,16839343,0.8313,4,5,5
1489289,22167191,0.9041,4,5,5
1489289,24548461,0.9643,4,5,5
1489289,3103495,0.4404,3,3.8808,4
1489289,34785088,0.8481,4,5,5
5054601,8619603,0,2,3,3
5054601,5030155,0,2,3,3
The room is spartan, coming and going at odd times of the day. The exterior,0,2,3,3
7996844,29865585,0.9228,4,5,5
7996844,80568010,0.8016,4,5,5
7996844,42500833,0.9485,4,5,5
12081834,29560816,0.9134,4,5,5
12081834,6077494,0.9844,4,5,5
250983,442537,0,2,3,3
250983,2138800,0.9601,4,5,5
250983,6620302,0.963,4,5,5
8670336,4097850,0.9345,4,5,5
8670336,12989836,0,2,3,3
8670336,29236304,0,2,3,3
8670336,17973335,0.9441,4,5,5
8670336,49931798,0,2,3,3
8670336,14173405,0.6249,4,5,5
8670336,69137529,0.2037,3,3.4074,3
8670336,19660631,0,2,3,3
4283698,41748244,0,2,3,3
4283698,20037219,0.9682,4,5,5
4283698,15266563,0.8953,4,5,5
4283698,57258209,0.6249,4,5,5
5904732,28776695,0.8588,4,5,5
5904732,4287358,0.9371,4,5,5
6971836,30377757,0.9694,4,5,5
    For my daughter's and my visit to Beantown this was the perfect place to hang our hats. The waterfront has become a lively and beautiful part of the city since they put the highway underground, well planned series of green spaces,0.4939,3,3.9878,4
6971836,2774033,0,2,3,3
6971836,42957707,0,2,3,3
7575052,18286028,0.9785,4,5,5
7575052,36079562,0.25,3,3.5,4
7575052,14327048,0.8316,4,5,5
12653367,50761133,0,2,3,3
10227043,27807691,0,2,3,3
10227043,21279406,0.9423,4,5,5
10227043,7459625,0.836,4,5,5
10227043,32666170,0.7902,4,5,5
10227043,74340832,0.8271,4,5,5
10227043,36349186,0.9286,4,5,5
5412487,27935938,0,2,3,3
11418599,64643050,0.8999,4,5,5
The room we rented was just like in the Picture, shower,0.7233,4,5,5
The closeness of the house to the metro was one of the things we liked most. We didn't need to rent a car. Also, music,0.6249,4,5,5
9445192,48845571,0.7328,4,5,5
40601,346046,0.9325,4,5,5
40601,1304854,0.9458,4,5,5
He gave us a lot of tips related to different places to go. He knows a lot about culture, history,0,2,3,3
4560053,57799085,0.836,4,5,5
The studio was situated in the heart of South End which had very close access to nice restaurants and bars, the river,0,2,3,3
5640375,13382549,0,2,3,3
5640375,20482955,0.9355,4,5,5
4698367,16026030,0.9323,4,5,5
4698367,40783950,0.8225,4,5,5
4698367,53591745,0.6369,4,5,5
4698367,60668824,0.5859,4,4.1718,4
4698367,60668824,0.6239,4,5,5
4698367,55381868,0.7425,4,5,5
12436115,83406250,0,2,3,3
12626504,25036111,0,2,3,3
8252058,44758996,0.8908,4,5,5
8252058,22096942,0.5519,4,4.1038,4
8252058,46112507,0,2,3,3
8252058,53957234,0.7902,4,5,5
8252058,85874883,0.8735,4,5,5
8252058,48081061,0.9336,4,5,5
8252058,81699779,0.9674,4,5,5
2823378,14518123,0.9337,4,5,5
2823378,15697947,0.8982,4,5,5
2823378,5307916,0.9612,4,5,5
1966195,37308137,0.5719,4,4.1438,4
7931331,32548862,0,2,3,3
We stayed a complete month in Roslindale, grocery stores,0,2,3,3
3229255,27334985,0.7933,4,5,5
3229255,28171856,0.9055,4,5,5
3229255,30588251,0,2,3,3
3229255,6529276,0.5719,4,4.1438,4
3434614,1354294,0.6114,4,5,5
3434614,37061913,0.6249,4,5,5
3434614,20702257,0.9474,4,5,5
3434614,4010792,0.9622,4,5,5
3434614,49344292,0.8772,4,5,5
13111691,48090532,0,2,3,3
6292261,3031925,0.5859,4,4.1718,4
6292261,19525498,0.8481,4,5,5
6292261,35029545,0.6808,4,5,5
6292261,19506202,0.9112,4,5,5
6292261,85512966,0.9377,4,5,5
7965521,3241133,0.8555,4,5,5
7965521,55779192,0.9622,4,5,5
7965521,2265076,0.8468,4,5,5
7965521,20948858,0,2,3,3
56937,1261188,0,2,3,3
56937,2264036,0.7755,4,5,5
56937,3892186,0.5719,4,4.1438,4
4098410,2454352,0.4404,3,3.8808,4
4098410,9622027,0,2,3,3
4098410,7856763,0.6705,4,5,5
4098410,37627044,0.9197,4,5,5
4098410,43269258,0,2,3,3
4098410,49080256,0.9797,4,5,5
4098410,13104221,-0.7184,1,1.5632,2
4098410,33375859,0,2,3,3
2247190,72702198,0.5563,4,4.1126,4
4518756,28642367,0,2,3,3
4518756,67405565,0,2,3,3
7358714,7959620,0.6468,4,5,5
6213822,12639854,0.9393,4,5,5
9144588,14814786,0.81,4,5,5
9144588,49485193,0.9422,4,5,5
9144588,18975931,0.6588,4,5,5
9144588,62381901,0.6114,4,5,5
9144588,61030486,0.9645,4,5,5
9144588,70660071,0.9081,4,5,5
9144588,38576246,0.9341,4,5,5
9144588,62488938,0.8834,4,5,5
9144588,88976145,0.9022,4,5,5
13864196,87380953,0.4215,3,3.843,4
Surrounding area was great too. On Broadway St, Starbucks,0.5574,4,4.1148,4
12927298,29238394,0,2,3,3
13433298,64031056,0.9656,4,5,5
13433298,45858938,0.9612,4,5,5
10653150,4561244,0.0516,3,3.1032,3
10653150,4162639,0.7178,4,5,5
10653150,17081968,0.6588,4,5,5
3415434,30977037,0.7906,4,5,5
3415434,42751957,0,2,3,3
12727401,19811866,0,2,3,3
12290886,38501224,0.865,4,5,5
8815257,59314584,0.8313,4,5,5
The only issue we had here was parking. The building has a private underground lot, it WILL get towed (we almost got our own car towed). We worried about our car way more than anyone should,0,2,3,3
5970118,37243923,0,2,3,3
5970118,11769214,0.7906,4,5,5
7740436,52451736,0,2,3,3
7740436,74013158,0.9508,4,5,5
7740436,79049956,0.4767,3,3.9534,4
7740436,55945261,0.9118,4,5,5
11688611,68779474,0.8622,4,5,5
11688611,76768795,0,2,3,3
7919500,42206992,0.9459,4,5,5
2135075,12174616,0,2,3,3
2135075,17841919,0.4215,3,3.843,4
2135075,581931,0.8748,4,5,5
2135075,27714865,0,2,3,3
2135075,671782,0,2,3,3
2135075,29414408,-0.2924,2,2.4152,2
2135075,39256942,0,2,3,3
2135075,56404935,0.8126,4,5,5
2135075,49549217,0.6705,4,5,5
5717528,39056959,0.8545,4,5,5
1264217,686103,0.9557,4,5,5
13602808,79102489,0.8481,4,5,5
4750791,1727847,0,2,3,3
4750791,55620561,0.5719,4,4.1438,4
10356880,65224749,0.9349,4,5,5
10356880,43216422,0.8119,4,5,5
10356880,81979270,0.875,4,5,5
In the morning, etc. for Boston,0,2,3,3
Some concerns; while the apartment itself was clean, but just putting it out there that this is a problem. Also,0,2,3,3
9111413,54568998,0.6114,4,5,5
The place is gorgeous and clean. Fresh towels, conditioner,-0.296,2,2.408,2
9111413,2218408,0.8016,4,5,5
9111413,89580628,0.6369,4,5,5
11826815,51343202,0,2,3,3
11760822,1500828,0.915,4,5,5
11760822,72486820,0.8478,4,5,5
11760822,36952681,0.9095,4,5,5
7856323,41593532,0.8402,4,5,5
8391298,35508961,0,2,3,3
8391298,61855599,0,2,3,3
13510994,78141105,0.8122,4,5,5
14043390,7565182,0,2,3,3
1964878,5585230,0.4703,3,3.9406,4
14221294,68460365,0.4215,3,3.843,4
1109224,20145745,-0.3818,2,2.2364,2
1109224,26700894,0.7346,4,5,5
1109224,52764168,0.9455,4,5,5
4263736,21880975,0.5859,4,4.1718,4
4263736,1407379,0,2,3,3
4263736,11393970,0.5719,4,4.1438,4
4263736,43536196,0.8271,4,5,5
4263736,18732873,0.8851,4,5,5
4263736,43126484,0.9186,4,5,5
We met several other people staying in his home and quickly made friends with the others.  The room was clean and spacious, and Jonathan had a separate room on the ground floor of the house that he moved us in to accommodate us.  It was also very comfortable and private,0.4215,3,3.843,4
4263736,1352054,0.8909,4,5,5
4263736,19472616,0.9501,4,5,5
4263736,931303,0.784,4,5,5
13605196,50400701,0,2,3,3
13605196,50214762,0,2,3,3
1811776,15232306,0.9099,4,5,5
1811776,20847712,0.8439,4,5,5
1811776,7935027,0.8746,4,5,5
1811776,6566548,0.8713,4,5,5
1811776,10954952,0.9019,4,5,5
1811776,27060355,0.8225,4,5,5
1811776,3013537,0.8807,4,5,5
1811776,10131284,0.8807,4,5,5
1811776,1651096,0.8,4,5,5
1811776,18968755,0.9357,4,5,5
1811776,6158235,0.8481,4,5,5
1811776,17110765,0.9455,4,5,5
1811776,1445577,0.8268,4,5,5
1811776,13056830,0.8969,4,5,5
1811776,38389938,0.9493,4,5,5
1811776,43939040,0.868,4,5,5
1811776,47468266,0.6114,4,5,5
1811776,4291801,0.7901,4,5,5
1811776,56526433,0.5994,4,4.1988,4
1811776,34103907,-0.2263,2,2.5474,3
1811776,39439050,0.9039,4,5,5
1811776,22992839,0.8591,4,5,5
1811776,13603582,0.9558,4,5,5
3377100,17625021,0,2,3,3
3377100,17652908,0,2,3,3
3377100,17652908,0.704,4,5,5
3377100,11693338,0.953,4,5,5
3377100,1699532,0.8264,4,5,5
3377100,16900781,0,2,3,3
3377100,5814502,0.5859,4,4.1718,4
3377100,270974,0.6486,4,5,5
3377100,6256312,0.8316,4,5,5
3377100,32717125,0,2,3,3
10855052,17577503,0,2,3,3
10855052,362507,0.6588,4,5,5
10855052,14196146,0.8169,4,5,5
12618291,71718647,0.636,4,5,5
4112178,18412571,0.8977,4,5,5
10470115,39334169,0.7845,4,5,5
561769,67629911,0.7778,4,5,5
7205210,22616228,0.915,4,5,5
5025015,27866972,0.8316,4,5,5
5025015,29875109,0,2,3,3
5025015,26648846,0,2,3,3
5025015,30174058,0,2,3,3
5025015,22086667,0.7397,4,5,5
5025015,11146112,0.4215,3,3.843,4
5025015,30069508,0,2,3,3
5025015,27615559,0.2244,3,3.4488,3
5025015,2168012,0.8999,4,5,5
5025015,5595257,0.7964,4,5,5
5025015,17619062,0,2,3,3
5025015,598029,0.8766,4,5,5
The host was in good communication with us, and was quick to respond to our messages. We had no problems with Wifi,0.6249,4,5,5
5025015,6227892,0.5106,4,4.0212,4
5025015,12554082,0.8955,4,5,5
5025015,2608294,0.6249,4,5,5
5025015,57773758,0.7579,4,5,5
916123,5857886,0.8016,4,5,5
916123,4665723,0.8991,4,5,5
916123,5296622,0.6908,4,5,5
916123,8945732,0.5859,4,4.1718,4
916123,10229019,0.4019,3,3.8038,4
916123,12456555,0.4754,3,3.9508,4
916123,11374831,0.7709,4,5,5
916123,12133425,0.6249,4,5,5
916123,10606950,0.5719,4,4.1438,4
916123,12715713,0,2,3,3
916123,20677250,0.8016,4,5,5
916123,6506353,0.8439,4,5,5
916123,13318878,0.9196,4,5,5
916123,2446330,0.5719,4,4.1438,4
916123,36236064,0.9097,4,5,5
916123,1333600,0.6249,4,5,5
916123,8130598,0.8126,4,5,5
916123,28825577,0.5719,4,4.1438,4
916123,15817989,0.6652,4,5,5
916123,12982629,0.9473,4,5,5
916123,43000731,0.9272,4,5,5
916123,26446640,0.636,4,5,5
916123,48800306,0.4754,3,3.9508,4
916123,36063070,0.9688,4,5,5
916123,21216129,0.8439,4,5,5
916123,61095636,0.5994,4,4.1988,4
916123,77994314,0.8439,4,5,5
916123,78663696,0.4754,3,3.9508,4
916123,86596149,0.4574,3,3.9148,4
916123,5073607,0.6114,4,5,5
916123,14749425,0.6239,4,5,5
916123,58507422,0.8979,4,5,5
8923817,52338887,0,2,3,3
8206659,43085261,0,2,3,3
8206659,1655113,0,2,3,3
7911936,27461978,0.8357,4,5,5
11799482,40924962,0.9105,4,5,5
11799482,54470880,0.933,4,5,5
13713445,85934309,0.7939,4,5,5
9857049,9029133,0.962,4,5,5
9857049,52940508,0.8513,4,5,5
9857049,5054967,0.9705,4,5,5
7725279,12907084,0.2023,3,3.4046,3
7725279,5540267,0.7096,4,5,5
8716849,44341642,0.8481,4,5,5
8716849,4292843,-0.6812,1,1.6376,2
8716849,32878346,0,2,3,3
8716849,50595936,0,2,3,3
543078,44493595,0.7258,4,5,5
2862120,14817747,0,2,3,3
2862120,4767659,0.6114,4,5,5
2862120,36305901,0.8591,4,5,5
2862120,21620827,0.9179,4,5,5
2862120,9866963,0.8126,4,5,5
2862120,64727478,0.764,4,5,5
1695275,8753954,0.8316,4,5,5
1695275,3584687,0,2,3,3
He was responsive by email, or the building,0,2,3,3
1695275,6327910,0.9654,4,5,5
The building was nice from outside while the interior was just ok. The apartment, especially in the bathroom,0.5106,4,4.0212,4
1695275,5088711,0,2,3,3
1695275,3780853,0,2,3,3
1695275,9385669,0.2263,3,3.4526,3
1695275,11604069,0,2,3,3
1695275,18414527,0.6249,4,5,5
1695275,21872986,-0.3182,2,2.3636,2
1695275,25101653,0.9246,4,5,5
1695275,12817724,0.7906,4,5,5
1695275,22971282,0.5563,4,4.1126,4
1695275,18411454,0.2975,3,3.595,4
1695275,28555268,0.9505,4,5,5
1695275,5657489,0.6249,4,5,5
1695275,16858962,0.9571,4,5,5
1695275,6088581,0.6588,4,5,5
1695275,14691180,0.6428,4,5,5
1695275,5158470,0.8916,4,5,5
1695275,33159852,0.6249,4,5,5
1695275,12065754,0.7906,4,5,5
1695275,38473718,0,2,3,3
1695275,43499892,0.4201,3,3.8402,4
1695275,39683679,0.9074,4,5,5
9460898,3699063,0,2,3,3
8696236,65124435,0.7906,4,5,5
8696236,4033574,0.855,4,5,5
8696236,3132128,0.6652,4,5,5
8696236,31661916,0.8952,4,5,5
8696236,7160000,0.8221,4,5,5
8696236,17078613,0.7184,4,5,5
8696236,70630787,0.8016,4,5,5
820073,444564,0.9776,4,5,5
820073,25971680,0.8221,4,5,5
820073,36993500,0.8402,4,5,5
7495866,7795473,0.5106,4,4.0212,4
7495866,4658210,0.796,4,5,5
7495866,28413752,0.8714,4,5,5
14368660,18198987,0.9258,4,5,5
7956634,19528063,0.8832,4,5,5
7956634,10507205,0.9837,4,5,5
11583581,42013686,0,2,3,3
11583581,32855381,0.6249,4,5,5
11583581,4129854,0,2,3,3
11583581,67814350,0.4574,3,3.9148,4
11583581,6232427,0.7845,4,5,5
6645010,21960821,0.855,4,5,5
6645010,43036787,0.9538,4,5,5
6645010,41526692,0.4215,3,3.843,4
6645010,14163620,0.6249,4,5,5
1835533,10996693,0.7351,4,5,5
1835533,19565020,0.6249,4,5,5
1835533,27162296,0.7964,4,5,5
1835533,29565917,0,2,3,3
1835533,31881088,0,2,3,3
1835533,9430252,0.7269,4,5,5
11818157,9930781,0.4939,3,3.9878,4
531552,1819684,0.6588,4,5,5
531552,12875063,0.4215,3,3.843,4
531552,45424271,0.4404,3,3.8808,4
1615033,5619921,0.9465,4,5,5
1615033,1997676,0.9153,4,5,5
1615033,10468587,0.5106,4,4.0212,4
1615033,12150193,0.8481,4,5,5
1615033,13785306,0.91,4,5,5
1615033,18109733,0.7713,4,5,5
1615033,13992819,0.953,4,5,5
1615033,19535942,0.9164,4,5,5
1615033,17223051,0.9169,4,5,5
1615033,12447058,0.6249,4,5,5
1615033,9614926,0.9018,4,5,5
1615033,38210871,0.0516,3,3.1032,3
1615033,5921164,0.4754,3,3.9508,4
1615033,30159242,0.7951,4,5,5
1615033,19753792,0.8685,4,5,5
1615033,65281134,0.8356,4,5,5
1615033,64636273,0.8126,4,5,5
1615033,58212106,0.8316,4,5,5
8521792,78068661,0.6114,4,5,5
8521792,56476428,0.9062,4,5,5
6924700,28058083,0.9019,4,5,5
6924700,21354996,0.7845,4,5,5
6924700,53361068,0.8779,4,5,5
6924700,9090000,0.8979,4,5,5
6924700,22901464,0.6705,4,5,5
6924700,58998298,0.8268,4,5,5
6924700,59106411,0.946,4,5,5
6924700,31916496,0.8313,4,5,5
6924700,55432893,0.9311,4,5,5
6924700,52558617,0.8908,4,5,5
1840255,30931869,0.8402,4,5,5
She has a very nice, which if you are lucky she might play.  My room had a comfortable double bed and desk and use of a cupboard for clothes. The bathroom is well loved and there is a boa constrictor,0.4939,3,3.9878,4
3371091,16210491,0.8805,4,5,5
8539551,38772517,0.4939,3,3.9878,4
8539551,49901647,0.4877,3,3.9754,4
8539551,52854713,0,2,3,3
Also, two if by sea,0,2,3,3
10106081,52612718,0.796,4,5,5
10106081,19703691,0.6249,4,5,5
7796658,39046866,0.8692,4,5,5
7796658,55606471,0.8803,4,5,5
5074924,14356341,0.6249,4,5,5
5074924,24417430,0.7579,4,5,5
5074924,5146304,0.5267,4,4.0534,4
4430821,2668259,0.6588,4,5,5
4430821,43378272,0.8999,4,5,5
1372816,6121216,0.8655,4,5,5
11686744,12547101,0.4754,3,3.9508,4
3250739,4060134,0.8055,4,5,5
3250739,15202325,0.4019,3,3.8038,4
7252607,49045725,0.4576,3,3.9152,4
10247000,65986604,0,2,3,3
5581575,35055344,0.9664,4,5,5
3457722,19463856,0,2,3,3
3457722,21266850,0.4215,3,3.843,4
3457722,22464806,0.9467,4,5,5
12949270,2830431,0.9229,4,5,5
13379155,12506605,0,2,3,3
1745339,1379822,0,2,3,3
1745339,6725107,0.8439,4,5,5
1745339,14280260,0.8207,4,5,5
12750816,53892351,0,2,3,3
12750816,38799118,0,2,3,3
12750816,83810509,0,2,3,3
2706986,14176156,0.6114,4,5,5
5146580,37785375,0,2,3,3
5146580,1741427,0.6249,4,5,5
5146580,2810732,0,2,3,3
5146580,76453754,0.9789,4,5,5
5899031,9872375,-0.4814,2,2.0372,2
5899031,31582449,0.9231,4,5,5
5899031,66257019,0.9564,4,5,5
13298546,15951323,0,2,3,3
13298546,22383545,0.5838,4,4.1676,4
13298546,1445746,0.9595,4,5,5
13298546,41811835,0.9002,4,5,5
13298546,32994899,0.7574,4,5,5
7845607,15447508,0.9402,4,5,5
7845607,75828212,0.7264,4,5,5
9235198,30029225,0.9642,4,5,5
9235198,76375154,0.4404,3,3.8808,4
9235198,34862198,0.7082,4,5,5
